0,1,target,task
0.8089765238821784,0.8566298622296957,1,1
0.7825288432900148,0.8227620673361048,1,1
0.7333682494019889,0.810296581911017,1,1
0.7530849837995502,0.8462304799986639,1,1
0.7551078923108764,0.8589174151850141,0,1
0.719683153772909,0.8601410109829779,0,1
0.733510456513219,0.8854749158160596,0,1
0.7073751167550343,0.888611861323239,0,1
0.7313512348011828,0.8894103667073093,0,1
0.7510449457017955,0.872679511958326,0,1
0.7337491065691812,0.9026187924383586,0,1
0.9070093242294152,0.9026187924383586,1,1
0.8839620523477943,0.899979710700169,1,1
0.9165306069350266,0.9255938870962728,1,1
0.904265477277252,0.9343791603228347,1,1
0.6928704588661908,0.9343791603228347,0,1
0.7346740256584535,0.9838706098813926,0,1
0.7660983295907947,0.9837231262083934,0,1
0.9627313771801188,0.9837231262083934,1,1
0.9200984310638636,0.9419973946924688,1,1
0.9367096549571468,0.977703236612338,1,1
0.9141209444364988,0.9532084704251712,1,1
0.8858789350840393,0.9214364465830904,1,1
0.873879214778708,0.936307530916098,1,1
0.83171612899168,0.896099824818854,1,1
0.6800396314413752,0.896099824818854,0,1
0.7060203822762937,0.9436362160314404,0,1
0.7310864127173651,0.9619599622886918,0,1
0.7367015695898489,0.9240323255993512,0,1
0.7581120107614089,0.884761296042747,0,1
0.7206631297006172,0.914627988571492,0,1
0.748921488922311,0.9558342094335154,0,1
0.7046285939848468,0.9089033958952932,0,1
0.6579748113228429,0.921324066040534,0,1
0.900828130620858,0.921324066040534,1,1
0.8872216307712868,0.946129204487584,1,1
0.8741271091771721,0.946977850603032,1,1
0.9204730836920844,0.9305496532414802,1,1
0.887674513710029,0.931419291889276,1,1
0.9249585354551948,0.8907340730087464,1,1
0.8856109359227664,0.8474815174461272,1,1
0.8782864491160375,0.8314168478835988,1,1
0.8309735889217646,0.7964600250437716,1,1
0.8632450014678955,0.8407398015864888,1,1
0.6194182470207091,0.8407398015864888,0,1
0.6407828638949191,0.7949790458979926,0,1
0.642564151069143,0.74564347458267,0,1
0.6484341612200112,0.7470489708243744,0,1
0.8213521160756678,0.7470489708243744,1,1
0.7943601845584181,0.7128511297744304,1,1
0.7569515539178334,0.7143542491632939,1,1
0.7463252815794374,0.7518820699715772,1,1
0.7718427093142127,0.7423790268412773,1,1
0.8090274611923524,0.7904419836874494,1,1
0.7790226674295883,0.794316748092338,1,1
0.7649138230172483,0.8304569229727715,1,1
0.7957728795398709,0.8375121134923805,1,1
0.7991484459845054,0.8522495402391478,1,1
0.6118215909401682,0.8522495402391478,0,1
0.567733084762991,0.8173987210691638,0,1
0.5739356077096829,0.8616005286530672,0,1
0.572905327363821,0.9093985949445972,0,1
0.927099264310402,0.9093985949445972,1,1
0.8779762853497709,0.8875717744937437,1,1
0.8708194012852275,0.8908036630157025,1,1
0.8465231661605308,0.87055178720408,1,1
0.62800263866821,0.87055178720408,0,1
0.665279090219563,0.8619735871327143,0,1
0.6532330619205633,0.9111919501730498,0,1
0.689840022756019,0.9058319013822336,0,1
0.7251845922699993,0.9028765381012026,0,1
0.7295839570287952,0.8879839049972267,0,1
0.7395314169887969,0.9151022301576708,0,1
0.7679128810056202,0.964209263928066,0,1
0.7781899853118176,0.9591466914560568,0,1
0.9416086993752408,0.9591466914560568,1,1
0.944492542197118,0.9230492396906554,1,1
0.6869604969469185,0.9230492396906554,0,1
0.7005026231018033,0.9418908334377212,0,1
0.9493652918603416,0.9418908334377212,1,1
0.992615676409132,0.9353458426434914,1,1
0.9850562797595652,0.931394913392136,1,1
0.973349929859777,0.9273144645178196,1,1
0.6799390510575809,0.9273144645178196,0,1
0.6897055179707051,0.9069394916401478,0,1
0.6756410590814736,0.8692667822404275,0,1
0.8986456295030889,0.8692667822404275,1,1
0.9270743550615188,0.9074831798025292,1,1
0.9286648835075646,0.9442790936401236,1,1
0.911858028193165,0.9282315377998508,1,1
0.6811132693840435,0.9282315377998508,0,1
0.6667442461392432,0.931208308740198,0,1
0.6652388835351033,0.9748033278214172,0,1
0.6465819168021746,0.93704176176658,0,1
0.6091630967338479,0.9511126752309008,0,1
0.6305662313752014,0.9459444930376844,0,1
0.6245931259522063,0.9193118269366144,0,1
0.6721895740719421,0.8853888897388186,0,1
0.7094435471834402,0.9351102483086406,0,1
0.6967766273891922,0.9541031999598087,0,1
0.939297510557255,0.9541031999598087,1,1
0.9077098756815186,0.9168910291856692,1,1
0.8947045563205647,0.8702129559411005,1,1
0.9265354522879358,0.9146701914240404,1,1
0.9164150915908056,0.9120988540978354,1,1
0.9572992753565484,0.8993734217363449,1,1
0.9161002766690888,0.9331051754937412,1,1
0.9398535480232104,0.9753976346409792,1,1
0.946714719915994,0.9343564965203316,1,1
0.9162017697903508,0.940808152088276,1,1
0.6957873823314563,0.940808152088276,0,1
0.6677092455305583,0.8994202639413561,0,1
0.6207397626998618,0.8720148241974298,0,1
0.8813957496814087,0.8720148241974298,1,1
0.866840542569672,0.8675046130199993,1,1
0.915696927473192,0.8811185041917949,1,1
0.954588541642262,0.8598097700695247,1,1
0.9087793724670375,0.8314211965560655,1,1
0.8641467850705465,0.8434223305595935,1,1
0.609445056221707,0.8434223305595935,0,1
0.5829774085370164,0.8208168120663064,0,1
0.5701754608652346,0.788662694074696,0,1
0.580698258443678,0.808535675027584,0,1
0.582303285881237,0.7747871090910484,0,1
0.5625556757475186,0.8166773524595722,0,1
0.5898938327802796,0.7729093818935642,0,1
0.5724456921339993,0.7871592338233226,0,1
0.544698328773601,0.7825996235275953,0,1
0.8394490244690449,0.7825996235275953,1,1
0.7981660831910603,0.8299392426818484,1,1
0.7507435994197168,0.7871068423724936,1,1
0.7265343593090545,0.801208357812311,1,1
0.6055128968847213,0.801208357812311,0,1
0.569494724385322,0.7894319212110824,0,1
0.5920872865046455,0.8348696055194421,0,1
0.5480178995326503,0.8048330379718635,0,1
0.5488040790265107,0.7932275263925971,0,1
0.5098007818415955,0.7690537264323717,0,1
0.5586502674769724,0.7386102264548348,0,1
0.8008033807092645,0.7386102264548348,1,1
0.756302812559101,0.7513977466959203,1,1
0.7093555752557369,0.7961016616805734,0,1
0.7567147585555376,0.788018892384362,1,1
0.7354899265928285,0.8291646338692082,0,1
0.7062304542090352,0.7948683164989597,0,1
0.7112766810507094,0.7846108947628394,1,1
0.6712154225637312,0.7750503645718242,0,1
0.6493361513832485,0.7611424253251953,0,1
0.6105547154639022,0.7981623355818761,0,1
0.5979836811337252,0.8096767354960976,0,1
0.5689214394592006,0.7992181550710777,0,1
0.8264691256633364,0.7992181550710777,1,1
0.7911191859405243,0.8354157922320654,1,1
0.8245239765254846,0.8476022606070579,1,1
0.8725165630610898,0.8137239910213176,1,1
0.885366754776761,0.8543570644448557,1,1
0.8930313991115617,0.8382813814417974,1,1
0.8598610775416975,0.8806651855452926,1,1
0.8508454635354702,0.8763926808852207,1,1
0.8480416221156857,0.8731032725262224,1,1
0.6470562757872109,0.8731032725262224,0,1
0.6513178987763035,0.8577852420931136,0,1
0.6327241467240452,0.8997323967667339,0,1
0.6130382954782878,0.9326876375191664,0,1
0.6028053939024235,0.945016216954301,0,1
0.5631117738601082,0.9067078089327034,0,1
0.5639108434453447,0.9454255664051826,0,1
0.9569637495272452,0.9454255664051826,1,1
0.9228956950791862,0.9229937899621564,1,1
0.9053008066548256,0.8733370084828803,1,1
0.9343033008136606,0.8312855693084696,1,1
0.8853025137338743,0.8110417389620094,1,1
0.8471875873230443,0.8431377907683784,1,1
0.6383509292760554,0.8431377907683784,0,1
0.6299331513582624,0.8646577459773067,0,1
0.6667177946109324,0.8887132131485543,0,1
0.6410557101681164,0.8839802110222476,0,1
0.5948742631128944,0.9023410285553576,0,1
0.9082168900350542,0.9023410285553576,1,1
0.898777341769821,0.9428256420576592,1,1
0.9305300609234214,0.905116491358443,1,1
0.8912304095777648,0.935370511139358,1,1
0.9209406710389136,0.9625032789189856,1,1
0.9114650703004734,0.9245031772137196,1,1
0.9387981774180754,0.9085049003191428,1,1
0.965491582667837,0.9325587117901292,1,1
0.6961434503582047,0.9325587117901292,0,1
0.7336728982432729,0.9528797310749968,0,1
0.7783447557599359,0.9061516145472231,0,1
0.8071041532239921,0.858476542581198,1,1
0.7715776866136446,0.8461702449991029,1,1
0.7636753144914422,0.7965472870237765,1,1
0.7446040146415231,0.7676128518773374,1,1
0.7220273169773578,0.7904136598301751,1,1
0.5650355811966262,0.7904136598301751,0,1
0.5486050555910208,0.8389390303780153,0,1
0.5228959985568687,0.7937526710926867,0,1
0.5535359614000125,0.7679578887293692,0,1
0.5768099526719217,0.7733982320963081,0,1
0.5733003735345491,0.7670187062595354,0,1
0.6168277037292152,0.7761920141315767,0,1
0.6656248434632037,0.7696254085301111,0,1
0.6892688408270622,0.7833750203144415,0,1
0.683685848558519,0.7481376586395769,1,1
0.71832938725545,0.7296870655792772,1,1
0.6791852757800869,0.7465755710092166,1,1
0.6876739408045611,0.697733658696322,1,1
0.6847729170806014,0.6846833353944555,1,1
0.6535701868853083,0.7234495111323496,0,1
0.6508778104611256,0.7108808720900457,0,1
0.6623930889543614,0.7469659712905069,0,1
0.6738543652435685,0.7740406933571302,0,1
0.7223961017431351,0.8089104315044886,0,1
0.7554716761603788,0.7892392874659564,1,1
0.7135943499102475,0.8112708457040717,0,1
0.7427548552696717,0.8418743185297234,0,1
0.7703259435116097,0.8532202243685505,1,1
0.7265972872194593,0.8241299013535754,0,1
0.7561084146927501,0.8422388775317102,1,1
0.7317432898127981,0.7978249055727266,1,1
0.6898021137529582,0.8380495618388935,0,1
0.6963956399359404,0.7922791558087029,0,1
0.7362035490526725,0.8291418985530894,0,1
0.6883094021760671,0.878540218708958,0,1
0.6828381005896017,0.911651381254602,0,1
0.6862890310335652,0.882681139512617,0,1
0.6369185818459738,0.8706145833841932,0,1
0.6108625383872128,0.8365665339508197,0,1
0.6001858062263883,0.8826556643469204,0,1
0.5826031639681177,0.8663741445531461,0,1
0.8724575722830739,0.8663741445531461,1,1
0.847479248342977,0.9132857554674588,1,1
0.8759647024260825,0.864652505154436,1,1
0.8573036114060465,0.8781459802270318,1,1
0.8221498569335758,0.8975955669671463,1,1
0.6786739101899186,0.8975955669671463,0,1
0.718998494074604,0.8592823240172532,0,1
0.7620171114417242,0.8413708455733631,1,1
0.7817963037711352,0.8052261274779591,1,1
0.8153630414940667,0.7672392428792979,1,1
0.7967293831949073,0.7492097622311918,1,1
0.791067634338862,0.7435738707654037,1,1
0.7826425850861655,0.7865612850075085,1,1
0.7670783115817943,0.7736486197834678,1,1
0.7874853943120806,0.7660209674810763,1,1
0.5738237138561388,0.7660209674810763,0,1
0.5831747995750449,0.7756832998559058,0,1
0.6145582533757014,0.7894655668383278,0,1
0.5891109458636422,0.7766186629088625,0,1
0.8129258239636741,0.7766186629088625,1,1
0.7676739987113981,0.7448563320780102,1,1
0.7834622009188612,0.7407678437406515,1,1
0.7767354977306585,0.7222655090946165,1,1
0.7570283210644018,0.6971417577892474,1,1
0.7263634623432123,0.6978348427769417,1,1
0.7636651046368071,0.6905205925157332,1,1
0.4978669290706178,0.6905205925157332,0,1
0.4889434744075323,0.7215835936573654,0,1
0.5382291258146459,0.7103564366032142,0,1
0.7541589245712979,0.7103564366032142,1,1
0.7746226440477761,0.6721370931298633,1,1
0.7972370073471755,0.6490667807022842,1,1
0.7907254055405719,0.6505182375182206,1,1
0.5053255875399278,0.6505182375182206,0,1
0.4937320658243266,0.604762872417235,0,1
0.4437733046872605,0.6473273975234272,0,1
0.4832245673648099,0.6956313436620345,0,1
0.4873793208954185,0.7186670993166759,0,1
0.4837138487139632,0.7635882304503561,0,1
0.4457085860887516,0.7626566271082624,0,1
0.4068472001349487,0.7128310721573211,0,1
0.3586072618019271,0.6984284805816608,0,1
0.7693171627370633,0.6984284805816608,1,1
0.7201758391863815,0.7386648368273823,1,1
0.7485477576531763,0.7843134610262692,1,1
0.769162513024717,0.8266011767743491,1,1
0.7481811732109468,0.8490526085840294,0,1
0.7946457562536109,0.8640096025708088,1,1
0.7870312988342386,0.8533258866812327,1,1
0.7371846203140769,0.8698392660290107,0,1
0.7825246546956333,0.904075520652458,0,1
0.8056133833595377,0.922962039025969,1,1
0.8363119776963169,0.8854900638405423,1,1
0.8085731973242708,0.8695617354766638,1,1
0.765975262672768,0.8571017273667156,1,1
0.729221351720859,0.8434453058606532,0,1
0.6832299138026092,0.8352767320349687,0,1
0.6375720788593069,0.8038988420423264,0,1
0.5999797241538248,0.8248717593181979,0,1
0.6257433335447544,0.856397077304432,0,1
0.6747056844688404,0.855343772049727,0,1
0.6615135765464379,0.8228820004443769,0,1
0.6893138865124039,0.854524266594798,0,1
0.7255241984667206,0.8284500695614283,0,1
0.7244008944156631,0.8169945833431792,0,1
0.8540315226240432,0.8169945833431792,1,1
0.896816735432866,0.7772380004111239,1,1
0.8942248751642095,0.7748918484328751,1,1
0.866683045667622,0.7254453444722083,1,1
0.8463520690930196,0.7172788757939513,1,1
0.8457559689350408,0.6831204040051301,1,1
0.5095327905254226,0.6831204040051301,0,1
0.4641054353832706,0.7288027423043192,0,1
0.4309172783319388,0.7048953340227918,0,1
0.3879015144249129,0.6876465135788614,0,1
0.422135932014283,0.6487744171030557,0,1
0.4014889649922678,0.615186289868991,0,1
0.3764620748852268,0.6236489184806718,0,1
0.4234112711499637,0.6085318151095989,0,1
0.4145013707954535,0.5685293432070638,0,1
