0,1,target,task
0.4119294693114104,0.6815718732430398,1,1
0.403315270050215,0.7146810498539204,1,1
0.4107994398384998,0.7029019763967048,1,1
0.4407243304157519,0.6716826876047968,1,1
0.4444429250149281,0.7137430380226856,1,1
0.4720138304575497,0.7088757580741692,1,1
0.5160743809339956,0.6674124949497928,0,1
0.5097635636740275,0.69747919539442,1,1
0.5126845255074471,0.6905456580165367,1,1
0.5537790160652355,0.6956648933909144,1,1
0.5809097672208002,0.7392955906001688,1,1
0.5744969606424201,0.7660385831779711,1,1
0.5425541277562463,0.7436789915014651,1,1
0.5229877179628156,0.7270296926735484,1,1
0.8081505572943084,0.7270296926735484,0,1
0.8580269916067834,0.7330392744781524,0,1
0.8136375732982026,0.6974452254891645,0,1
0.470142151034617,0.6974452254891645,1,1
0.4576025356471463,0.7165003163547089,1,1
0.4292518686919547,0.7362053030350627,1,1
0.4120035323844171,0.7590677153130575,1,1
0.3700118921643377,0.7916725856912762,1,1
0.8891858594332508,0.7916725856912762,0,1
0.8970457350863168,0.8126984849698242,0,1
0.6773095210615935,0.8126984849698242,1,1
0.6855705231256516,0.7865831280808879,1,1
0.6365619979166933,0.7726450201206732,1,1
0.6835103405819964,0.7990146623437976,1,1
0.7297395548957939,0.7614923288904685,1,1
0.7025203213619519,0.7865576093394779,1,1
0.6834886996595351,0.797901258389676,1,1
0.9261268553525456,0.797901258389676,0,1
0.9185385739288852,0.8462925989848786,0,1
0.8731221492827138,0.861107491229048,0,1
0.9086484542133438,0.8549531013695812,0,1
0.8589242913734296,0.8307255991732632,0,1
0.8990377168385486,0.8295963595796896,0,1
0.67309079635386,0.8295963595796896,1,1
0.6287786407708583,0.8402617317707244,1,1
0.589872614341727,0.8137495731394978,1,1
0.6006707986586204,0.8424042861956763,1,1
0.620890597428358,0.8339028730181237,1,1
0.9053486489278528,0.8339028730181237,0,1
0.9342585291775612,0.8694917156723154,0,1
0.9221101631492964,0.8641429525330158,0,1
0.9416689867657874,0.8543765107589439,0,1
0.9303253265741264,0.9015902012506272,0,1
0.9437516266674534,0.9499516560778792,0,1
0.95617411773187,0.9628314763274708,0,1
0.4705526255482813,0.9628314763274708,1,1
0.5050377413746305,0.941092430692366,1,1
0.4740550023695795,0.9191772694445158,1,1
0.4912333321078239,0.901705266459146,1,1
0.4961410532370512,0.9429616026583456,1,1
0.524862879269901,0.9687287839181746,1,1
0.4938598612131277,0.9288035625927304,1,1
0.4706102780211713,0.960053325799722,1,1
0.4346238353045228,0.9349378875691302,1,1
0.7936349042382081,0.9349378875691302,0,1
0.796433083783194,0.9691065567829944,0,1
0.7617323121783628,0.9684312111071868,0,1
0.7581400226852981,0.962361107620644,0,1
0.7481848388024773,0.9209573039490496,0,1
0.751807896504892,0.9455918676275238,0,1
0.7995597354351287,0.9748791306363008,0,1
0.8427001660193729,0.9367818510224956,0,1
0.5581735304962396,0.9367818510224956,1,1
0.5091031589335355,0.9383845647581018,1,1
0.473030190984739,0.9076086781544156,1,1
0.8325317879595483,0.9076086781544156,0,1
0.7929750268873127,0.8873243039042967,0,1
0.7687869195022741,0.8992663306187252,0,1
0.8067064150949361,0.868226593683185,0,1
0.6782602782434486,0.868226593683185,1,1
0.6835769667767796,0.8985718170467902,1,1
0.6717343580173836,0.9092914318890752,1,1
0.7110309822281884,0.9092030388894043,1,1
0.7461885274021416,0.9203457594664872,0,1
0.728382995726701,0.8773673857618257,1,1
0.7114965123330834,0.8291203887765288,1,1
0.6647965656524772,0.8015046583374071,1,1
0.6678486286675407,0.794198791293734,1,1
0.6643237259870279,0.8304452759057647,1,1
0.7021038981565976,0.8710190525787079,1,1
0.7323097858580615,0.92055616101686,0,1
0.7063962975913216,0.9302521609098506,0,1
0.6850677064741579,0.8848009643343286,1,1
0.667087415271434,0.9048065110852924,1,1
0.6774572798802695,0.9413553203971602,0,1
0.6888554875920064,0.9722713885075271,0,1
0.6740692083244731,0.947003194911928,0,1
0.6600375620795526,0.904470538573329,1,1
0.6890123681790132,0.8894432219399722,1,1
0.6661981120929029,0.8594668885089907,1,1
0.6774561747209153,0.8806484202610427,1,1
0.6448286606948705,0.8842062259941983,1,1
0.6918761096219501,0.8541689329730671,1,1
0.6441352040745509,0.8277633645268119,1,1
0.6606368305839446,0.8042449881208314,1,1
0.6567014573067208,0.8535219272963859,1,1
0.9012750675438016,0.8535219272963859,0,1
0.927646124061279,0.8276242508244106,0,1
0.8801837829112846,0.8037639316623515,0,1
0.8463981160136165,0.8408649212105126,0,1
0.664560806792656,0.8408649212105126,1,1
0.6892067729291891,0.8606402488554834,1,1
0.93355979932642,0.8606402488554834,0,1
0.9004773108345074,0.8245835184121567,0,1
0.8506530757594352,0.7939693023303034,0,1
0.8923150476726414,0.7717428588979364,0,1
0.6067520149530939,0.7717428588979364,1,1
0.5748923601268818,0.7618779683969662,1,1
0.5765686131247199,0.7363862556694831,1,1
0.6077752657899524,0.7718644054036312,1,1
0.6260449210266718,0.7625159847074726,1,1
0.6578215542720931,0.7975154990037598,1,1
0.6486521402246195,0.8108465943362281,1,1
0.6952542099577573,0.7925092665224924,1,1
0.6940657820780975,0.759754635866213,1,1
0.8648364243183602,0.759754635866213,0,1
0.8184500631396665,0.7341644441005111,0,1
0.5745507285950465,0.7341644441005111,1,1
0.6142817066249582,0.7284099819781116,1,1
0.785720424730863,0.7284099819781116,0,1
0.8248225457938888,0.682743888393931,0,1
0.4098087618180674,0.682743888393931,1,1
0.4188103449552078,0.7126790751528123,1,1
0.4668688623183845,0.6721405237253149,1,1
0.6357584896248221,0.6721405237253149,0,1
0.6421039817584566,0.7025843501713508,0,1
0.6147093118445692,0.6844600867058037,0,1
0.6518587297260284,0.6477400854889871,0,1
0.6549751419748544,0.6725337892724668,0,1
0.372670026940469,0.6725337892724668,1,1
0.3735319920234065,0.7141233577045883,1,1
0.4187675230337362,0.6742809233347611,1,1
0.429796095459212,0.643631968514234,1,1
0.456874126408651,0.6017865520616684,0,1
0.4589730060972898,0.5905252860976921,0,1
0.4477074390194308,0.6127182948396042,0,1
0.4470454104030595,0.6489795178802924,1,1
0.4747125837106961,0.6692967455879824,1,1
0.4587067228457811,0.6288228832371199,0,1
0.4465039856329336,0.6605990558805056,1,1
0.4422409390634633,0.6206778496099192,0,1
0.4880000048677719,0.6162991813009401,0,1
0.5374218051138046,0.6623500601935504,0,1
0.5369988058180681,0.6581406520030822,0,1
0.5857153400533663,0.6677749841605072,0,1
0.5412094669547243,0.6292180407100116,0,1
0.5229985884919056,0.6584100434002138,0,1
0.4813259003789266,0.6666529127287595,1,1
0.4873645311322634,0.668523436901894,1,1
0.5149213535996406,0.6354245835457283,0,1
0.4843787352428915,0.6004131613074032,0,1
0.4367656648720929,0.57296080532119,0,1
0.3992632237835513,0.5356624637525347,0,1
0.3641533509274351,0.517404235870101,0,1
0.4102937061002706,0.5377083564287972,0,1
0.3686443685816065,0.5562429503645806,0,1
0.3771916781029998,0.5069628389713103,0,1
0.3487296523810316,0.555306999965561,0,1
0.3923959708284357,0.5678830260894357,0,1
0.1207465801681463,0.5678830260894357,1,1
0.0950218360418113,0.568581002179219,1,1
0.0717413377606577,0.5483882002066386,1,1
0.3359987344139249,0.5483882002066386,0,1
0.3306831417775073,0.4996217444725695,0,1
0.3095413430943562,0.4899614023723303,0,1
0.3003579824583984,0.4450922501647099,0,1
0.3189807631807867,0.4821523032380125,0,1
0.337615624579927,0.5261966171394373,0,1
0.2915040331226881,0.4990876886706925,0,1
0.3130120380025007,0.5441103537634232,0,1
0.344956513634528,0.5443205557633124,0,1
0.1195233137859034,0.5443205557633124,1,1
0.1580791046376515,0.5918272873805882,1,1
0.1602243885874772,0.6308840706716083,1,1
0.1675154851982236,0.6674123808807375,1,1
0.1952189927605367,0.7133943969792537,1,1
0.2149109441071628,0.7053276992101062,1,1
0.2101315270828544,0.6609298297849562,1,1
0.1758122390514166,0.6640671510056823,1,1
0.6385524138853964,0.6640671510056823,0,1
0.5889413416728937,0.688190067522634,0,1
0.6151798016234589,0.6416374545364297,0,1
0.624703069741858,0.5931101335105978,0,1
0.654344750238282,0.5788389785771569,0,1
0.7014582261249297,0.6251655225945535,0,1
0.2360109129936703,0.6251655225945535,1,1
0.2514331046790901,0.6294020309857793,1,1
0.2062419820728723,0.6740338931527204,1,1
0.201674793188932,0.6679587742599662,1,1
0.1773635073733796,0.7066350214198729,1,1
0.7246623867963486,0.7066350214198729,0,1
0.7739732867051626,0.6666144932260409,0,1
0.799892318682642,0.6197013863315209,0,1
0.7671761564090103,0.6583828721577051,0,1
0.7357206791920538,0.6743831062267447,0,1
0.3909557804954749,0.6743831062267447,1,1
0.3980735382714409,0.719805494985468,1,1
0.4065141374514088,0.6772991038393925,1,1
0.4515538995613689,0.7194391229167392,1,1
0.450532646150445,0.6938249348989048,1,1
0.4632266186016897,0.6518472205964213,0,1
0.4508341856565017,0.6234120713929028,0,1
0.4109107818914077,0.6521818072872758,1,1
0.365783218671451,0.629894591053423,1,1
0.3449873893412914,0.6034858177236013,0,1
0.301667097839001,0.5616502146405766,0,1
0.3041177789588799,0.5503739716509379,0,1
0.3301651191280535,0.5382360819617342,0,1
0.3129374946157782,0.5077231296655225,0,1
0.3091719472714849,0.4726132066105648,0,1
0.3023197604865453,0.4659643912804485,0,1
0.3465644197906106,0.4859343350059621,0,1
0.0722055928768808,0.4859343350059621,1,1
0.0607954113408109,0.5055865591117842,1,1
0.0551764832794825,0.5162630466357361,1,1
0.0150470207207995,0.5128855078149017,1,1
0.0181367651753781,0.5107817159670639,1,1
0.0670939498048278,0.5050499883151922,1,1
0.0503867404311928,0.4874159179913856,1,1
0.014292092544441,0.4692167763531426,1,1
0.0379104434313552,0.4251640451536686,1,1
0.4195123241996716,0.4251640451536686,0,1
0.3777453699892383,0.4229726199009553,0,1
0.3646160064678164,0.4243597059806854,0,1
0.408224088505937,0.4358131167554966,0,1
0.4189166510622162,0.4420003223463254,0,1
0.4535018674773552,0.4908968324181977,0,1
0.4464698522625679,0.5031928872176512,0,1
0.4878743906919799,0.5334082703777753,0,1
0.5223046051028918,0.5588553731110811,0,1
0.5556481932756923,0.5206499387677396,0,1
0.082719638368461,0.5206499387677396,1,1
0.1147632994619857,0.4882296303345336,1,1
0.3269245317326564,0.4882296303345336,0,1
0.3600222514577259,0.4404396759078222,0,1
0.3518837751736908,0.4898486203618487,0,1
0.3353902683512514,0.4815312793850409,0,1
0.3096191099942976,0.4947900054983946,0,1
0.3186080632826987,0.5251898646546017,0,1
0.3248491233278456,0.5493167923806348,0,1
0.1101849193886841,0.5493167923806348,1,1
0.0660483512874815,0.5238619840059032,1,1
0.0210822991334794,0.5561124541993377,1,1
0.0615964243277106,0.5897389187746939,1,1
0.0843026737097902,0.5564293806711292,1,1
0.0895428824882963,0.5110734465372608,1,1
0.3471496123317825,0.5110734465372608,0,1
0.3739826907320524,0.4919517732120823,0,1
0.3729415153341275,0.5114837106543274,0,1
0.339018422126742,0.52447036895575,0,1
0.3488434135210314,0.5425397324964402,0,1
0.3422061278394975,0.5082600233954967,0,1
0.3343460621518154,0.5473399599912776,0,1
0.3232406851184816,0.5545959229641811,0,1
0.3128571258990049,0.5897762990451818,0,1
0.1684996312218809,0.5897762990451818,1,1
0.1810231104115638,0.6174323055726247,1,1
0.1422950377898558,0.6462048998546003,1,1
0.5449267598322858,0.6462048998546003,0,1
0.5467550334753245,0.658499728629748,0,1
0.5174151520699118,0.6707102107550105,0,1
0.4743057414517269,0.6824600222912365,1,1
0.5201300895333906,0.6779224942071274,1,1
0.5627657234631713,0.6333537404236507,0,1
0.5897527317848082,0.6315665531897761,0,1
0.5614136891981222,0.6791578690021635,0,1
0.5464822685949978,0.6512939650794151,0,1
0.4976173905921659,0.6509562370445012,0,1
0.5277092253943833,0.6974911824968526,1,1
0.4824846123473024,0.6951594986942852,1,1
0.4609420241949866,0.7168956130447587,1,1
0.4621092384807918,0.6828103948911315,1,1
0.421667113062546,0.6554288838819777,1,1
0.4154222457056033,0.6543224571683168,1,1
0.3969034660679799,0.6690507198833633,1,1
0.6106964288150545,0.6690507198833633,0,1
0.6411004781742453,0.7045238778580358,0,1
0.6899526090251568,0.7299745223421562,0,1
0.7318901162445374,0.7622088071982192,1,1
0.7400260110814154,0.7579232590394855,0,1
0.7114665071854311,0.7533677962681978,1,1
0.7322212251818088,0.7935448447879215,1,1
0.6839198122841029,0.7517295418524003,1,1
0.6627714937004863,0.7289341434782186,1,1
0.6822514011220935,0.7338053785957482,0,1
0.6356713711045379,0.7770608743098835,1,1
0.6333921673547792,0.758577736207558,1,1
0.6523394270900881,0.7613460614248114,1,1
0.6329964775949296,0.7431992661429245,1,1
0.5936775530609312,0.7105096113603104,1,1
0.609935267140898,0.6869860137235453,0,1
0.5694539479387601,0.7167978015196075,1,1
0.5265005277095743,0.7075210501589269,1,1
0.511808973066632,0.6790292546368787,1,1
0.5146031957677385,0.6898807311418623,1,1
0.5601346358164523,0.706383918327938,1,1
0.5128527244063352,0.6926984540881957,1,1
0.4962205282654886,0.6683487859431289,1,1
0.6199455347490039,0.6683487859431289,0,1
0.573580933197153,0.7150256642675453,1,1
0.5390948475179379,0.6803547628814697,0,1
0.5575594339282391,0.6537013561349222,0,1
0.5766060476864465,0.6819626571300637,0,1
0.5485901562725848,0.7153651275696911,1,1
0.5063132854624776,0.7478740377036557,1,1
0.4831547202094389,0.7693675662996999,1,1
0.5114929375938789,0.8024159968176502,1,1
0.5123561902415432,0.7896070218041527,1,1
0.8773660047607407,0.7896070218041527,0,1
0.8498099809102135,0.7594913696626132,0,1
0.6243451912679786,0.7594913696626132,1,1
0.6582187405166617,0.7309702791675091,1,1
0.6507758963419302,0.7349014283748109,1,1
0.6784645602930813,0.7671416997511338,1,1
0.7203202597536854,0.733103376338798,0,1
0.7503035838521832,0.7336885630193337,0,1
0.7720281373670793,0.7536629829097211,0,1
0.7404657667429205,0.7229700613524562,0,1
0.7022355247887697,0.7020413547275605,0,1
0.6894165364215763,0.7047125587154208,0,1
0.4914955244488091,0.7047125587154208,1,1
0.5219009435837147,0.6778487423548076,1,1
0.5170810378482048,0.6437193849533672,0,1
0.5198337502198109,0.6264857632753202,0,1
0.5059684067929063,0.6437260801059617,0,1
0.5038402240330881,0.6441069786756416,0,1
0.4689037577217773,0.6260467500799619,0,1
0.2725680240867619,0.6260467500799619,1,1
0.2498706810390578,0.6422916443213831,1,1
0.2009726291268493,0.622471823331856,1,1
0.2389317781710495,0.6181176480800274,1,1
0.2265391252832717,0.6034354013809762,1,1
0.2312192482612049,0.5542265159338763,1,1
0.1955217624506914,0.5781543866092269,1,1
0.2250227874477857,0.6216954382713168,1,1
0.2523050940663984,0.6604585438613461,1,1
0.2289085354581679,0.6986693895620817,1,1
0.6982851259545511,0.6986693895620817,0,1
0.6578074993023478,0.6687283818348586,0,1
0.7036543795926782,0.6572555267613914,0,1
0.6814933581300563,0.6997353014093856,0,1
0.6336469861284779,0.6663120616536878,0,1
0.61758928862866,0.7079340215738621,0,1
0.5867734470196024,0.7268350807111278,1,1
0.6335627768317954,0.7076008330673662,0,1
0.6791354980080413,0.6764456821636144,0,1
0.7117685398716385,0.6312665616950262,0,1
0.6991968156287206,0.636865269167409,0,1
0.6628219174349047,0.6595748923202542,0,1
0.6343879784758036,0.6825714531212833,0,1
0.6261108638700598,0.6612931068874498,0,1
0.6077730287789355,0.6328637214534475,0,1
0.5969693938325986,0.5948484503450552,0,1
0.5761906664041394,0.6057240535441651,0,1
0.2200137020563324,0.6057240535441651,1,1
0.2228602459513545,0.6252792344607184,1,1
0.1795282835108713,0.6003784012653045,1,1
0.2079330128698865,0.6183002095823521,1,1
0.2215455371739766,0.5774105145973245,1,1
0.2660921194527339,0.6223968261093804,1,1
0.3030177185966638,0.5882287833230151,0,1
0.2562426786078483,0.608829544215607,1,1
0.2255898299172723,0.6304179596070284,1,1
0.2599429980515872,0.6527773726238881,1,1
0.2370344766921832,0.6757030037467839,1,1
0.2593348827648832,0.6537180840007986,1,1
0.3071062394388396,0.6509546971657354,1,1
0.3006721034533018,0.6546077846009041,1,1
0.3117235297942133,0.60598579080224,1,1
0.4440105120808482,0.60598579080224,0,1
0.3980554965837331,0.6218095250820032,0,1
0.263850809657306,0.6218095250820032,1,1
0.2748817404522609,0.5833585406691839,1,1
0.2988119739862821,0.5502927005008434,0,1
0.3382817388126482,0.521545006240869,0,1
0.3321504951280546,0.4911113676123096,0,1
0.2910567624093106,0.4496547667881271,0,1
0.3135964093730421,0.443321858519983,0,1
0.2819699771741143,0.4527150543630539,0,1
0.2851517994340791,0.4830505497193531,0,1
0.2904137723566065,0.4469602866826684,0,1
0.316248738631969,0.4179570521725652,0,1
0.1578141627912783,0.4179570521725652,1,1
0.1267133510997442,0.4363338371802744,1,1
0.1548155171310352,0.4098473430671223,1,1
0.106928056392998,0.3705462571824506,1,1
0.1458143723747955,0.340646438967634,1,1
0.1485550651633681,0.379564416273158,1,1
0.1053189113344531,0.3337390508783165,1,1
0.0969125237512673,0.3408482502715874,1,1
0.6086207809053283,0.3408482502715874,0,1
0.5683264014977232,0.3308633014771505,0,1
0.5680087942166221,0.2907808878535778,1,1
0.6113443442819232,0.2686417215269935,1,1
0.6501618444701532,0.2681799506100329,1,1
0.6281241300886299,0.2345453571174899,1,1
0.6502961120866657,0.2550785355342831,1,1
0.6474043992804676,0.299795444144258,0,1
0.6064104633847609,0.2943520402475108,1,1
0.6378000889514853,0.2638245065250639,1,1
0.6197204341138312,0.2363631420905231,1,1
0.6234391767752414,0.2443005139722084,1,1
0.5907713844167246,0.2712278592347933,1,1
0.6285411053471776,0.311039606039329,0,1
0.6219339941801663,0.3223753618007067,0,1
0.5976110519286125,0.3685894083687664,0,1
0.6149522202712618,0.3664837329360428,0,1
0.6248873675226657,0.3922407601677714,0,1
0.5838312119047578,0.4220597304715948,0,1
0.53584361211555,0.4443202713861872,0,1
0.5397757237157546,0.4923885611086617,0,1
0.0642295086019352,0.4923885611086617,1,1
0.0863708811865691,0.5211062915752998,1,1
0.0999803508214469,0.5058960144468742,1,1
0.0912952730435164,0.5048511522102723,1,1
0.0775150492774507,0.4599111731719384,1,1
0.3589683328571579,0.4599111731719384,0,1
0.3176372739509817,0.4739129699069769,0,1
0.3240108962968748,0.4441854079229852,0,1
0.3151744929721854,0.4493832328880554,0,1
0.3326867836884506,0.4447799868919346,0,1
0.1287067738649631,0.4447799868919346,1,1
0.0823491617870199,0.4384056197723152,1,1
0.124207301664017,0.4558033934056032,1,1
0.1225549651027906,0.426371373619225,1,1
0.1252455723591434,0.4731874870941119,1,1
0.1301094136308208,0.4806592654817121,1,1
0.1355788904715039,0.4752814843676933,1,1
0.1745657503313243,0.4775877531359302,1,1
0.208447350624614,0.4850499966163503,0,1
0.2400191004523693,0.4535169785998163,0,1
0.2807369518368027,0.4629910618476392,0,1
0.2805941116570876,0.5102800427036482,0,1
0.2453187983237648,0.5051798646947413,0,1
0.2363245968215203,0.4947815647871768,0,1
0.2768216434628001,0.4595444343882508,0,1
0.3246779734002693,0.5005539130297723,0,1
0.3555778054820642,0.5087454173957994,0,1
0.3354564186479559,0.4868201882106431,0,1
0.0659038103687578,0.4868201882106431,1,1
0.1037769052367538,0.506838229713519,1,1
0.1265022745250189,0.4651143263529109,1,1
0.1614730687433324,0.514168367737399,1,1
0.1341448236413838,0.5236270651794227,1,1
0.35361788021738,0.5236270651794227,0,1
0.3456310548061817,0.4786778553272887,0,1
0.0861321347677708,0.4786778553272887,1,1
0.1052139198286739,0.4540081322987691,1,1
0.127613729044561,0.4377982219431757,1,1
0.0951115695005052,0.447058921575369,1,1
0.0568730860238368,0.4022736547298661,1,1
0.4526521708794224,0.4022736547298661,0,1
0.4037010903706975,0.4482436107369589,0,1
0.4429038960578222,0.4766850124182772,0,1
0.4497994808373814,0.4366349061336388,0,1
0.4926812862501177,0.3941033437418025,0,1
0.5331026917462558,0.356822963676301,0,1
0.5727816149237376,0.327068780882284,0,1
0.3945053219212589,0.327068780882284,1,1
0.4351954033954417,0.2864602929146673,1,1
0.4468999211766471,0.2533537373416014,1,1
0.4898804516740893,0.2141458617319122,1,1
0.5172901580215145,0.212534061011008,1,1
0.475922788640382,0.2335377317489673,1,1
0.4978571720985635,0.2816147460524751,1,1
0.4512062163849054,0.2987295955428273,1,1
0.4067572481072194,0.3199606693876095,1,1
0.686014200782974,0.3199606693876095,0,1
0.7330844583620318,0.3433731836122924,0,1
0.7404091356914483,0.2948282159238448,0,1
0.7023474308312321,0.2550707513922839,0,1
0.7415252592624193,0.2371917322241866,0,1
0.724734200920208,0.1900006702267153,1,1
0.7110327331361005,0.2362028618241567,1,1
0.7022389017190883,0.2558362802736555,0,1
0.7312065301274051,0.2770238550227358,0,1
0.7417715817400568,0.300026816225136,0,1
0.7427668010314183,0.2718652381963337,0,1
0.7454584341554283,0.2486337893072684,0,1
0.7207606929223556,0.2196738997129017,1,1
0.721073727344731,0.2534899325242871,0,1
0.7146106399893025,0.2079668681132651,1,1
0.7063304758398173,0.2568257621230343,0,1
0.6788961316304207,0.2102470855817828,1,1
0.6540883418384236,0.2246179144103053,1,1
0.6077386842382517,0.185781254716757,1,1
0.6564848092019736,0.1880176229226843,1,1
0.6793239022561508,0.1961818293909322,1,1
0.7028967556780743,0.2011612104399703,1,1
0.7175400727636007,0.2489020365586594,0,1
0.7558641729370944,0.2017572875451239,1,1
0.7123733008459302,0.1967531556889861,1,1
0.6689472963136487,0.2121224052170927,1,1
0.6932138441733984,0.2007826037102185,1,1
0.6729314452371176,0.2153722246188626,1,1
0.6309885180585147,0.2283767003743534,1,1
0.6140215150051349,0.2234268320362763,1,1
0.6109109286668271,0.2445001185330775,1,1
0.834375405396674,0.2445001185330775,0,1
0.8839627820345275,0.2019744317853387,0,1
0.8941158784219366,0.193253878644667,0,1
0.8711003804582993,0.1775612210608411,0,1
0.901053045744896,0.1850227852194317,0,1
0.8798198791772464,0.205672317027468,0,1
0.9267295201104176,0.2435310975973163,0,1
0.9705476434566052,0.2643347117597221,0,1
0.5625520010504432,0.2643347117597221,1,1
0.5506657488169423,0.2426370494245784,1,1
0.5411096165009559,0.1966563246411611,1,1
0.5135689458348912,0.1981184503920456,1,1
0.9106128674673496,0.1981184503920456,0,1
0.9254511935055464,0.1522354401005522,0,1
0.9331491858894924,0.1830062287791401,0,1
